tweet_ID,label,stance_towards_conspiracy,topic,text
1.47E+18,1,3,3,"WHEN will #humans #WakeUp to AGE-OLD #PSYOP of #hypocrites &amp; #criminals who ""Love God"" &amp; hate what #JesusIsLord means?

FAMOUS #ATHEISTS &amp; #FAKEGODLOVERS DENY WHAT #LAW1OFGOD, JEW &amp; GENTILE MEANS; #EPSTEINCOVERUP; ENDING BILL GATES #DEPOP &amp; #NWO #FASCISM
https://t.co/qtrmtIu0TH https://t.co/Ji0my42rQd https://t.co/7uGhw9BzJT"
1.26E+18,1,3,1,Verjaardag 14/05/2020#lockdown COVID-19#teppanyaki https://t.co/gKerM1YcXU
1.27E+18,1,2,2,"Why is #TikTok  giving money to #BillGates's #vaccine company #GAVI
Wonder how safe your data with #TikTok is?

#COVID #privacy #coruption #coronavirus #gatesofhell #GatesFoundation #covid19 https://t.co/UFFUrf1vMb"
1.47E+18,1,2,3,RT @DannyVoglesong: Donald Trump's Rapes and Sexual Assault Victims List. #Trump #TrumpSexVictims #TrumpEpstein #TrumpMaxwell #ChildrenSexV…
1.11E+18,1,2,0,RT @Richard_D_Boyle Researchers at Harvard University - our main response to climate change should be to curb carbon dioxide emissions; geoengineering alone simply wouldn't be capable of fully remedying root of environmental problems https://t.co/rMT4qUNB0e #research #science
1.47E+18,1,3,3,"RT @wfinalle57: Real American History

#childsextrafficking #NeverEndingStory #GhislaineMaxwellTrial #EpsteinCoverup #EvilJustice #EvilFBI…"
1.26E+18,1,3,2,"Since when did AMERICA become so laser focused on a vaccine and cure for COVID19? Where have GOD, our IMMUNE system and good old prevention disappeared?? The latter 3 are FREE!!!"
1.47E+18,1,2,3,"""She was the organizer..She was the engineer. She orchestrated everything.""
Ransome describes Maxwell as an ""aristocratic pimp"" who facilitated Epstein's assaults.
""Ghislaine enjoyed humiliating us. You could see the enjoyment in her face.""
#GhislaineMaxwellTrial #epsteincoverup https://t.co/Gqc0jgbhGi"
1.11E+18,0,0,2,Sir David Attenborough to present climate change documentary- I’m laughing at you HA HA HA HA HA Ha ha ha you say climate change I say chemtrails  you say spinning ball I say stationary flat plane  you say evolution I say creation by #GOD   https://t.co/iFhAqhF1AZ
9.12E+17,1,3,1,#climatechange #climate #globalwarming #weather #haarp #GeoEngineering #chemtrails #earthquake #endoftheworld #woke https://t.co/Y8xFhryFfp
9.38E+17,1,1,0,#geoengineering is a dangerous distraction from the root causes of #climatechange. We need #climatejustice now! #bigbadfix https://t.co/ZYiv38U3kA #EMBForum https://t.co/CB09BAgCvd
1.47E+18,1,2,3,"@JasonBermas great content per usual! #Epsteincoverup #trump #MaxwellTrialTracker
https://t.co/97EtSgTAKQ"
9.34E+17,1,3,2,"@MsKajalAggarwal @Supra_tikRoy Climate change is a hoax 
They're causing it
Using chemtrailing to redirect jet streams to intentionally create destruction 

Designed to build the pretext to create a new $100 trillion tax to build world government &amp; enrich phony fraudsters pushing  this.

#climate hoax https://t.co/uKDiCTDsmY"
1.01E+18,1,2,0,"This is *staggering* from @Forbes - lumping people living w/ ME in the same conspiracy category as flat earthers &amp; climate change deniers. 

I'm not going to @ the 'journalist'. Because it probably won't end well #MillionsMissing #CanYouSeeMENow #PACEtrial
https://t.co/RKdMazbJq0"
1.26E+18,0,0,1,"Umat Islam Dunia Rayakan Idul Fitri 1441H di Tengah Pandemi

Tapi tahun ini banyak yang hanya bisa merayakan di rumah dengan keluarga dekat, di mana virus meredam semangat liburan.

#idulfitri2020 #IdulFitri1441H #IedMubarak1441H #lebaran #coronavirus 
https://t.co/2UNUfbn9gl"
1.47E+18,1,2,3,"First week of testimony in Ghislaine Maxwell’s child-sex trafficking trial has provided an extensive look into Jeffrey Epstein’s life of luxury
https://t.co/ik6xc0kSFi

#EpsteinFiles #EpsteinFlightLogs #EpsteinCoverup #Ghislaine #Epstein #GhislaineMaxwellTrial #GhislaineMaxwell"
1.26E+18,1,1,2,"En zo worden we belazerd duidelijker kan het toch niet.
Eens kijken ... Hoe leg ik de klucht uit? Nu al! Ik stuur je de beste video, oordeel zelf. 

#COVID19#virushoax#Gates#WHO#FakeNews https://t.co/CWF88DTgRX"
1.25E+18,1,3,3,https://t.co/ZPfGaCwhgG #israel #tau #telaviv #coronavirus #coronoavaccine #glocalist
9.07E+17,1,2,1,Imagine if we covered education and social issues like these storms.
9.02E+17,1,2,1,@BELIMBLA4 @stopcoalexports @UN Search results are overwhelmingly evidence supporting #AGW so I can't find dissenters. #Auspol #climate https://t.co/R6HrZe0EyO
9.32E+17,1,3,2,RT @scifri: What questions do you have about using geoengineering to combat climate change? #SciFriLive
9.21E+17,1,2,0,"""Why you need to get involved in the #geoengineering debate – now"". My piece for @ConversationUK https://t.co/W0xN2BChP7 #climatechange"
1.26E+18,1,2,1,"#bushfires and #COVIDー19  highlight connection between human #health and natural world, states letter by almost 200 doctors and scientists. 
#Australia #environment #biodiversity #climate #NobelPrize 

https://t.co/wKmGDtJ5Gi"
1.01E+18,0,0,2,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare #MAGA https://t.co/w0rVANtFIv
1.25E+18,1,2,3,.@UN member states demand 'equitable' access to future #COVID19 #vaccines https://t.co/XCWfWQ9M5g
1.25E+18,0,0,3,The immunotherapy Daily is out! https://t.co/geob1GryHU Stories via @Str8bonesJim @GeneticAlliance #covid19 #vaccine
9.24E+17,0,0,1,RT @TheEconomist: The number of weather-related disasters has quadrupled since 1970. Can “geoengineering” tame climate change? https://t.co…
9.77E+17,1,3,0,"@RealJamesWoods Shifless Schiff: by diversity, you must mean the criminals crossing our southern border... definitely creating a change in the climate that stinks from all the defecating on the sidewalks from the homeless alien population."
1.26E+18,0,0,1,Excelente https://t.co/yti7kwTblk
1.02E+18,1,1,0,"Here it is @ClydeLewis you can claim you were right about space aliens.  now tell me how the chemtrails and not the pollution is the cause of #climatechange
#usefulidiot https://t.co/KgqN9jUk09"
1.26E+18,0,0,2,"RT @CISFHQrs: Prevention is better than cure.
#IndiaFightsCOVID19 

Various precautionary measures like social distancing, thermal screenin…"
9.08E+17,1,3,1,RT @JoanneCJordan: BLOG:'You asked me how flooding affects me:' read about Hena's life on the #climatechange frontline https://t.co/KrWbdew…
1.05E+18,1,1,0,"There's almost no chance humanity will act quickly enough to prevent catastrophic climate change, so here are the geoengineering techniques that might cool the planet https://t.co/a5UERVOjWa"
1.47E+18,1,2,3,Donald Trump's Rapes and Sexual Assault Victims List. #Trump #TrumpSexVictims #TrumpEpstein #TrumpMaxwell #ChildrenSexVictims #GhislaineMaxwellTrial #DonaldTrump #JeffreyEpstein #SexAssault #MAGA #QAnon #QAnonCult #LolitaExpress #PedophileIsland #Trump #TrumpSupporters #Trump2024 https://t.co/JoNxmmhkju
1.03E+18,1,2,0,"RT @PaulEDawson: “[The research was to] find a way to examine the side effects of geoengineering without experimenting on the climate,”

Le…"
1.26E+18,0,0,1,"Dados atualizados no dia 25/05/2020 às 00:00 sobre o #coronavirus #COVID19 no Brasil:
363,618 casos confirmados (16,220 novos casos)
149,911 pacientes recuperados
22,716 mortes confirmadas (703 novas mortes)"
1.26E+18,1,3,2,RT @eshap: The greatest trick Birx ever pulled was convincing the world she ever had scruples.
1.07E+18,1,2,0,RT @RichardMeyerDC: Using solar geoengineering to address climate change could cost on the order of $2 billion per year. That's peanuts. An…
1.47E+18,1,3,3,"Real American History

#childsextrafficking #NeverEndingStory #GhislaineMaxwellTrial #EpsteinCoverup #EvilJustice #EvilFBI #EvilCongress https://t.co/JENIhldym8 https://t.co/cXhLMWSvrr"
1.03E+18,1,1,0,"@albericie @PatrickCondren @cbrwritersfest We don't have a problem with energy, we have plenty if it- we need it to fight the flat earthers-climate change deniers!"
1.47E+18,1,3,3,#Epstein #EpsteinFiles #EpsteinIsland #epsteincoverup #gishlainemaxwell #MaxwellTrial #maxwell #MaxwellTrialTracker #MaxwellCrimeFamily #EpsteinFlightLogs #EPS #USA #UK #Israel #Mossad #CIA #MI6 https://t.co/qTHW4fq0nA
9.02E+17,1,3,1,Let's remember that this isn't just happening here in the US. Climate change is killing thousands and endangering us all—the poorest most. https://t.co/nYrTeLpbP2
1.27E+18,0,0,2,#Corporatocracy #BorrisHasFailedTheNation #NewWorldOrder #BillGates https://t.co/ULQx7PhYcr
1.47E+18,1,3,3,"The top would be president, but many others who are of use to the corporations also get away with it. #AbuseOfPower #epsteincoverup https://t.co/ouCumndEjZ"
9.14E+17,1,2,0,A 'geoengineering cocktail' is the latest last-ditch proposal to reverse climate change https://t.co/5Os82rpT0C #SmartNews
1.03E+18,1,3,0,"From Blog https://t.co/mRLw4kzIxB : Crude oil by itself is toxic, but its even more detrimental to the environment and humans health when it goes though processing:  https://t.co/g98hK8chsp #chemtrails #globalwarming #climatechange Chemtrails, global warming and Monsantos… https://t.co/Zli7BXevQc"
1.47E+18,1,3,3,"Hmmmm. To me, the body on Larry Celona (royal lancer) only pictures didn't even look like Epstein. The nose ain't the same.
#Epstein #epsteincoverup https://t.co/N9Y35rcKzU"
9.01E+17,1,3,2,RT @wanderinganimal: @OpChemtrails @Australia needsA'#RoyalCommission on #climatechange'rs(#Scientists)/&gt;@BOM_au on #geoengineering-#Climat…
1.26E+18,1,2,1,RT @ReutersLatam: Brasil reporta otras 653 muertes por COVID-19 y casi 16.000 infecciones nuevas https://t.co/ddy9o6gOt9 https://t.co/iiHkA…
1.47E+18,1,2,3,#epsteincoverup https://t.co/k7G3V6iDq3
9.02E+17,1,3,1,"RT @Oceandew: Censoring climate change won't stop global warmin
https://t.co/wjLNJ44auZ #Marketing #SEO #makeyourownlane #love… https://t.c…"
1.26E+18,1,1,2,RT @olivcim: Coronavirus : comment le milliardaire américain Bill Gates cristallise la haine des complotistes https://t.co/NgkMINGLcr via @…
1.47E+18,1,3,3,The UN is a corrupt dumpster fire! I'm not surprised you were banned @innercitypress they don't appreciate being questioned... #EpsteinCoverup #GhislaineMaxwell https://t.co/UeSoerA729
9.74E+17,0,0,0,RT @RomillyMadew: The UK is a great example of having climate change policies &amp; a strong industrial base. In Australia private sector has s…
9.61E+17,0,0,1,Analysis: The climate papers most featured in the media in 2017 -#climate #climatechange #sotu #infographic30 #renewables #geoengineering #carbon #mn #phenology https://t.co/YUurWrjlbb https://t.co/jjMzFU5HMX
1.47E+18,1,3,3,"The trial for the biggest child sex trafficking ring in the history of the world is currently happening. Have you heard a damn thing about it?

#Epstein #epsteincoverup #GhislaneMaxwellTrial #GhislaineMaxwellTrial #EpsteinIsland #American #trial"
9.13E+17,1,1,0,"If we didn’t have enough religious nutters and climate change deniers, this ‘flat earth’ moron opens his mouth, https://t.co/geXQ2KRCwJ"
1.47E+18,1,3,3,RT @Abdholmes1: Why is the media silent on the elitist child sex trafficking ring trial of Ghislaine Maxwell? Retweet if you want answers!…
9.06E+17,0,0,2,ACT ON CLIMATE CHANGE is out! https://t.co/oEpzCGCLFd #climatehope
1.09E+18,1,3,2,@washingtonpost Oh this president IS dealing with climate change as he is taking down the deep state that is screwing with our weather....but you knew that. Deep State WP.
1.03E+18,1,3,1,"EPA officially proposes to freeze fuel economy as asked by automakers, could slow down EV adoption https://t.co/2f2phbRKd6 by @FredericLambert https://t.co/1XTiZ7in73"
1.27E+18,1,3,2,"#lockdown #Lockdown5Guidelines #Lockdown5point0 #coronavirus 
#MEMES #lockdown2020 

People in containment zone ... https://t.co/6yu4AerWQC"
1.06E+18,0,0,0,"@oceansidewebtv @SturmLLiouville @AssaadRazzouk not nearly as damning as the evidence of bird loss due to cats, vehicles, climate change, etc. But yes some places should be off limits to wind 
turbines"
1.26E+18,1,3,1,"RT @alejandramatus: Portada de hoy del New York Times, cuando las muertes por COVID-19 se acercan a 100 mil en EEUU. Rastreando en obituari…"
1.47E+18,1,2,3,RT @RL26VA: #GhislaineMaxwell #JeffreyEpstein #Epstein #EpsteinFiles #epsteincoverup https://t.co/zRGtzsvhEC
1.14E+18,1,3,0,"@CraigRSawyer Using their phony global warming/climate change story to justify illegal immigration. All the recent climate change is from the global geoengineering (weather warfare) that the cabal is killing us &amp; mother nature with. It's looking like the Trumpster won't fight it! ¿""Civil"" War?"
1.25E+18,1,2,3,Good news! #COVID19 #vaccine from #Japan already this year https://t.co/ejOwdqJMZL
1.06E+18,1,3,1,Lots of qanon people believe there was no forest fire in California and all the fires came from pedophiles lighting their own houses on fire to destroy evidence. This is what they find more plausible than the idea of a warm and dry climate leading to forests catching fire.
1.03E+18,0,0,2,"Earliest we've had honeydew (by 2 weeks in 11 years of planting within same 3 day spread in June) but climate change is a hoax thanks, China! https://t.co/6PyKgitc3r"
1.05E+18,1,2,2,RT @daledewar: Studies show that #activists are less likely to be depressed than observers so give people things to do about #climatechange…
1.47E+18,1,3,3,"VIDEO: Leaked ABC News Insider Recording EXPOSES #EpsteinCoverup ""We had... https://t.co/vjbRi47XuQ via @YouTube"
9.03E+17,1,1,2,@Atheism_Has_Nil @TJMair @dvibrationz @creationwrong @robster16a @AtomsksSanakan @InfoIsGood @BertramBaxter66 @Colossis2 @Fishtiks @ScottBlivtrusci @OneQuestNation @Unleash_Them @B_Xristian @orna_verum @HappyWithNoGod @JohnnyIMHO @DAccampoFamily @mrbrooks265 @CrispyCurry @Print2Fits @koalalampour @simplelogical @XCrvene @domenictiso4 @EveKeneinan @unholycontact @JoeTheAtheist @SnarleyHob @Daniel_Rivieria @jim_pennington @Goon_Boy @MechTwinTailed @truther_dare @occasionatheist @ChadCottle @kt_catt @AlfredoRL00 @DeadCommieslol @meknowhu @JamesDoss50 @i_wish_upon_you @jedaltatra @nn_ly41 @Ronnywilliams24 @scootluc @Cameron18518337 @_otterpop_ @nettanini @MaxKolbeGroup Do you feel the need to counter flat earthers and climate change deniers in the same way?
1.26E+18,1,3,1,Siete muertos y récord de 723 contagiados con #coronavirus en el país https://t.co/GneKiKURix  #BHINoticias https://t.co/OnnSLiZJ0w
1.47E+18,1,3,3,"@NBCNews Took her to meet, but did they meet? Cause we all know he was biffers with the Clintons. #epsteincoverup https://t.co/BIpMIJU7I3"
1.02E+18,1,2,1,"Literally all this white s—- is manmade, sulphates or biofuels or God knows what, came from planes and is covering our blue sky. To stay. Unlike water vapor. https://t.co/mmfrHGktIl"
9.64E+17,1,2,0,"What is geoengineering? https://t.co/wwdORYyv3J #climatechange #climateaction
#environment
#energy https://t.co/WNo9G4BBpq"
1.02E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/kXhesH90m0
1.25E+18,1,2,3,#Philippines leader offers reward for #COVID-19 #vaccine https://t.co/nd66JkxJMr https://t.co/LsJfLYsgM7
1.26E+18,1,3,2,RT @whyohwhyfather: @BarristerSecret https://t.co/181DOzF2Qs
9.09E+17,0,0,1,"What the heck? Jose, Lee, Maria, Norma and Otis! 4 tropical storms and 1 hurricane all at the same time? https://t.co/TgxVLirOpl"
1.27E+18,0,0,2,"Where #5G and #Industry40 Meet Amid #COVID19?

#SMEs #4IR #manufacturing
https://t.co/jTV9zTrvBF"
1.47E+18,1,2,3,"RT @RygbiAmByth: ""Painting of Clinton, in blue dress &amp; red heels, hung in #Jeffrey Epstein’s home""

All Roads Lead Back to #Clinton.
#Epste…"
1.47E+18,1,3,3,"#TrumpTrain #Trump2020 #TrumpWon2020 💪🇺🇸🇬🇧
#epsteincoverup #ClintonCrimeFamily https://t.co/b1ZresYCWN"
9.04E+17,1,1,1,"Trump named a politician who has denied climate change science and who has no scientific credentials...to run NASA.
https://t.co/mQ4AuQZlnd"
1.03E+18,1,3,0,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/KDjLNIQqrq
1.26E+18,0,0,1,Study finds over 40% of Republicans think Bill Gates will use a COVID-19 vaccine to implant a tracking microchip - Business Insider https://t.co/Nc4Em7JP5C
9.02E+17,1,3,1,not climate change that's geo engineering https://t.co/qsnrSktfx5
1.25E+18,1,3,3,Coronavirus #vaccine: When will we have one? https://t.co/rxbACkO8V3 #COVID19
1.12E+18,1,1,2,Some snaps of our Multi-stakeholder Forum: Climate Change – Mitigation and Adaptation in India today. Interesting discussions ahead! #tradewithpurpose #climatechange #sustainabletrade https://t.co/SDZXXO1eN1
1.26E+18,1,1,1,"#LIVE: Total cases soar to 138,845 in India; death toll 4,021; 57,720 cured/ discharged. Stay with EastMojo for the latest updates, particularly from Northeast India

#COVIDー19 #IndiaFightsCorona
#COVID19 #CoronaUpdatesIndia
https://t.co/9JnT9ZfCia"
