,text,label
154,#geoengineering is a dangerous distraction from the root causes of #climatechange. We need #climatejustice now! #bigbadfix https://t.co/ZYiv38U3kA #EMBForum https://t.co/CB09BAgCvd,1.0
155,"@JasonBermas great content per usual! #Epsteincoverup #trump #MaxwellTrialTracker
https://t.co/97EtSgTAKQ",1.0
156,"@MsKajalAggarwal @Supra_tikRoy Climate change is a hoax 
They're causing it
Using chemtrailing to redirect jet streams to intentionally create destruction 

Designed to build the pretext to create a new $100 trillion tax to build world government &amp; enrich phony fraudsters pushing  this.

#climate hoax https://t.co/uKDiCTDsmY",1.0
157,"This is *staggering* from @Forbes - lumping people living w/ ME in the same conspiracy category as flat earthers &amp; climate change deniers. 

I'm not going to @ the 'journalist'. Because it probably won't end well #MillionsMissing #CanYouSeeMENow #PACEtrial
https://t.co/RKdMazbJq0",1.0
158,"Umat Islam Dunia Rayakan Idul Fitri 1441H di Tengah Pandemi

Tapi tahun ini banyak yang hanya bisa merayakan di rumah dengan keluarga dekat, di mana virus meredam semangat liburan.

#idulfitri2020 #IdulFitri1441H #IedMubarak1441H #lebaran #coronavirus 
https://t.co/2UNUfbn9gl",0.0
159,"First week of testimony in Ghislaine Maxwell’s child-sex trafficking trial has provided an extensive look into Jeffrey Epstein’s life of luxury
https://t.co/ik6xc0kSFi

#EpsteinFiles #EpsteinFlightLogs #EpsteinCoverup #Ghislaine #Epstein #GhislaineMaxwellTrial #GhislaineMaxwell",1.0
160,"En zo worden we belazerd duidelijker kan het toch niet.
Eens kijken ... Hoe leg ik de klucht uit? Nu al! Ik stuur je de beste video, oordeel zelf. 

#COVID19#virushoax#Gates#WHO#FakeNews https://t.co/CWF88DTgRX",1.0
161,https://t.co/ZPfGaCwhgG #israel #tau #telaviv #coronavirus #coronoavaccine #glocalist,1.0
162,Imagine if we covered education and social issues like these storms.,1.0
163,@BELIMBLA4 @stopcoalexports @UN Search results are overwhelmingly evidence supporting #AGW so I can't find dissenters. #Auspol #climate https://t.co/R6HrZe0EyO,1.0
164,RT @scifri: What questions do you have about using geoengineering to combat climate change? #SciFriLive,1.0
165,"""Why you need to get involved in the #geoengineering debate – now"". My piece for @ConversationUK https://t.co/W0xN2BChP7 #climatechange",1.0
166,"#bushfires and #COVIDー19  highlight connection between human #health and natural world, states letter by almost 200 doctors and scientists. 
#Australia #environment #biodiversity #climate #NobelPrize 

https://t.co/wKmGDtJ5Gi",1.0
167,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #SkyBastard #Geoengineering #climatechange #SRM  #BigMoney #HAARP #NEXRAD #EMF #5G #WiFi #RF #LookUp #SilentWarfare #MAGA https://t.co/w0rVANtFIv,0.0
168,.@UN member states demand 'equitable' access to future #COVID19 #vaccines https://t.co/XCWfWQ9M5g,1.0
169,The immunotherapy Daily is out! https://t.co/geob1GryHU Stories via @Str8bonesJim @GeneticAlliance #covid19 #vaccine,0.0
170,RT @TheEconomist: The number of weather-related disasters has quadrupled since 1970. Can “geoengineering” tame climate change? https://t.co…,0.0
171,"@RealJamesWoods Shifless Schiff: by diversity, you must mean the criminals crossing our southern border... definitely creating a change in the climate that stinks from all the defecating on the sidewalks from the homeless alien population.",1.0
172,Excelente https://t.co/yti7kwTblk,0.0
173,"Here it is @ClydeLewis you can claim you were right about space aliens.  now tell me how the chemtrails and not the pollution is the cause of #climatechange
#usefulidiot https://t.co/KgqN9jUk09",1.0
174,"RT @CISFHQrs: Prevention is better than cure.
#IndiaFightsCOVID19 

Various precautionary measures like social distancing, thermal screenin…",0.0
175,RT @JoanneCJordan: BLOG:'You asked me how flooding affects me:' read about Hena's life on the #climatechange frontline https://t.co/KrWbdew…,1.0
176,"There's almost no chance humanity will act quickly enough to prevent catastrophic climate change, so here are the geoengineering techniques that might cool the planet https://t.co/a5UERVOjWa",1.0
177,Donald Trump's Rapes and Sexual Assault Victims List. #Trump #TrumpSexVictims #TrumpEpstein #TrumpMaxwell #ChildrenSexVictims #GhislaineMaxwellTrial #DonaldTrump #JeffreyEpstein #SexAssault #MAGA #QAnon #QAnonCult #LolitaExpress #PedophileIsland #Trump #TrumpSupporters #Trump2024 https://t.co/JoNxmmhkju,1.0
178,"RT @PaulEDawson: “[The research was to] find a way to examine the side effects of geoengineering without experimenting on the climate,”

Le…",1.0
179,"Dados atualizados no dia 25/05/2020 às 00:00 sobre o #coronavirus #COVID19 no Brasil:
363,618 casos confirmados (16,220 novos casos)
149,911 pacientes recuperados
22,716 mortes confirmadas (703 novas mortes)",0.0
180,RT @eshap: The greatest trick Birx ever pulled was convincing the world she ever had scruples.,1.0
181,RT @RichardMeyerDC: Using solar geoengineering to address climate change could cost on the order of $2 billion per year. That's peanuts. An…,1.0
182,"Real American History

#childsextrafficking #NeverEndingStory #GhislaineMaxwellTrial #EpsteinCoverup #EvilJustice #EvilFBI #EvilCongress https://t.co/JENIhldym8 https://t.co/cXhLMWSvrr",1.0
183,"@albericie @PatrickCondren @cbrwritersfest We don't have a problem with energy, we have plenty if it- we need it to fight the flat earthers-climate change deniers!",1.0
184,#Epstein #EpsteinFiles #EpsteinIsland #epsteincoverup #gishlainemaxwell #MaxwellTrial #maxwell #MaxwellTrialTracker #MaxwellCrimeFamily #EpsteinFlightLogs #EPS #USA #UK #Israel #Mossad #CIA #MI6 https://t.co/qTHW4fq0nA,1.0
185,Let's remember that this isn't just happening here in the US. Climate change is killing thousands and endangering us all—the poorest most. https://t.co/nYrTeLpbP2,1.0
186,#Corporatocracy #BorrisHasFailedTheNation #NewWorldOrder #BillGates https://t.co/ULQx7PhYcr,0.0
187,"The top would be president, but many others who are of use to the corporations also get away with it. #AbuseOfPower #epsteincoverup https://t.co/ouCumndEjZ",1.0
188,A 'geoengineering cocktail' is the latest last-ditch proposal to reverse climate change https://t.co/5Os82rpT0C #SmartNews,1.0
189,"From Blog https://t.co/mRLw4kzIxB : Crude oil by itself is toxic, but its even more detrimental to the environment and humans health when it goes though processing:  https://t.co/g98hK8chsp #chemtrails #globalwarming #climatechange Chemtrails, global warming and Monsantos… https://t.co/Zli7BXevQc",1.0
190,"Hmmmm. To me, the body on Larry Celona (royal lancer) only pictures didn't even look like Epstein. The nose ain't the same.
#Epstein #epsteincoverup https://t.co/N9Y35rcKzU",1.0
191,RT @wanderinganimal: @OpChemtrails @Australia needsA'#RoyalCommission on #climatechange'rs(#Scientists)/&gt;@BOM_au on #geoengineering-#Climat…,1.0
192,RT @ReutersLatam: Brasil reporta otras 653 muertes por COVID-19 y casi 16.000 infecciones nuevas https://t.co/ddy9o6gOt9 https://t.co/iiHkA…,1.0
193,#epsteincoverup https://t.co/k7G3V6iDq3,1.0
194,"RT @Oceandew: Censoring climate change won't stop global warmin
https://t.co/wjLNJ44auZ #Marketing #SEO #makeyourownlane #love… https://t.c…",1.0
195,RT @olivcim: Coronavirus : comment le milliardaire américain Bill Gates cristallise la haine des complotistes https://t.co/NgkMINGLcr via @…,1.0
196,The UN is a corrupt dumpster fire! I'm not surprised you were banned @innercitypress they don't appreciate being questioned... #EpsteinCoverup #GhislaineMaxwell https://t.co/UeSoerA729,1.0
197,RT @RomillyMadew: The UK is a great example of having climate change policies &amp; a strong industrial base. In Australia private sector has s…,0.0
198,Analysis: The climate papers most featured in the media in 2017 -#climate #climatechange #sotu #infographic30 #renewables #geoengineering #carbon #mn #phenology https://t.co/YUurWrjlbb https://t.co/jjMzFU5HMX,0.0
199,"The trial for the biggest child sex trafficking ring in the history of the world is currently happening. Have you heard a damn thing about it?

#Epstein #epsteincoverup #GhislaneMaxwellTrial #GhislaineMaxwellTrial #EpsteinIsland #American #trial",1.0
200,"If we didn’t have enough religious nutters and climate change deniers, this ‘flat earth’ moron opens his mouth, https://t.co/geXQ2KRCwJ",1.0
201,RT @Abdholmes1: Why is the media silent on the elitist child sex trafficking ring trial of Ghislaine Maxwell? Retweet if you want answers!…,1.0
202,ACT ON CLIMATE CHANGE is out! https://t.co/oEpzCGCLFd #climatehope,0.0
203,@washingtonpost Oh this president IS dealing with climate change as he is taking down the deep state that is screwing with our weather....but you knew that. Deep State WP.,1.0
204,"EPA officially proposes to freeze fuel economy as asked by automakers, could slow down EV adoption https://t.co/2f2phbRKd6 by @FredericLambert https://t.co/1XTiZ7in73",1.0
205,"#lockdown #Lockdown5Guidelines #Lockdown5point0 #coronavirus 
#MEMES #lockdown2020 

People in containment zone ... https://t.co/6yu4AerWQC",1.0
206,"@oceansidewebtv @SturmLLiouville @AssaadRazzouk not nearly as damning as the evidence of bird loss due to cats, vehicles, climate change, etc. But yes some places should be off limits to wind 
turbines",0.0
207,"RT @alejandramatus: Portada de hoy del New York Times, cuando las muertes por COVID-19 se acercan a 100 mil en EEUU. Rastreando en obituari…",1.0
208,RT @RL26VA: #GhislaineMaxwell #JeffreyEpstein #Epstein #EpsteinFiles #epsteincoverup https://t.co/zRGtzsvhEC,1.0
209,"@CraigRSawyer Using their phony global warming/climate change story to justify illegal immigration. All the recent climate change is from the global geoengineering (weather warfare) that the cabal is killing us &amp; mother nature with. It's looking like the Trumpster won't fight it! ¿""Civil"" War?",1.0
210,Good news! #COVID19 #vaccine from #Japan already this year https://t.co/ejOwdqJMZL,1.0
211,Lots of qanon people believe there was no forest fire in California and all the fires came from pedophiles lighting their own houses on fire to destroy evidence. This is what they find more plausible than the idea of a warm and dry climate leading to forests catching fire.,1.0
212,"Earliest we've had honeydew (by 2 weeks in 11 years of planting within same 3 day spread in June) but climate change is a hoax thanks, China! https://t.co/6PyKgitc3r",0.0
213,RT @daledewar: Studies show that #activists are less likely to be depressed than observers so give people things to do about #climatechange…,1.0
214,"VIDEO: Leaked ABC News Insider Recording EXPOSES #EpsteinCoverup ""We had... https://t.co/vjbRi47XuQ via @YouTube",1.0
215,@Atheism_Has_Nil @TJMair @dvibrationz @creationwrong @robster16a @AtomsksSanakan @InfoIsGood @BertramBaxter66 @Colossis2 @Fishtiks @ScottBlivtrusci @OneQuestNation @Unleash_Them @B_Xristian @orna_verum @HappyWithNoGod @JohnnyIMHO @DAccampoFamily @mrbrooks265 @CrispyCurry @Print2Fits @koalalampour @simplelogical @XCrvene @domenictiso4 @EveKeneinan @unholycontact @JoeTheAtheist @SnarleyHob @Daniel_Rivieria @jim_pennington @Goon_Boy @MechTwinTailed @truther_dare @occasionatheist @ChadCottle @kt_catt @AlfredoRL00 @DeadCommieslol @meknowhu @JamesDoss50 @i_wish_upon_you @jedaltatra @nn_ly41 @Ronnywilliams24 @scootluc @Cameron18518337 @_otterpop_ @nettanini @MaxKolbeGroup Do you feel the need to counter flat earthers and climate change deniers in the same way?,1.0
216,Siete muertos y récord de 723 contagiados con #coronavirus en el país https://t.co/GneKiKURix  #BHINoticias https://t.co/OnnSLiZJ0w,1.0
217,"@NBCNews Took her to meet, but did they meet? Cause we all know he was biffers with the Clintons. #epsteincoverup https://t.co/BIpMIJU7I3",1.0
218,"Literally all this white s—- is manmade, sulphates or biofuels or God knows what, came from planes and is covering our blue sky. To stay. Unlike water vapor. https://t.co/mmfrHGktIl",1.0
219,"What is geoengineering? https://t.co/wwdORYyv3J #climatechange #climateaction
#environment
#energy https://t.co/WNo9G4BBpq",1.0
220,#IDoNotConsent #WeDoNotConsent #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breaking https://t.co/kXhesH90m0,1.0
221,#Philippines leader offers reward for #COVID-19 #vaccine https://t.co/nd66JkxJMr https://t.co/LsJfLYsgM7,1.0
222,RT @whyohwhyfather: @BarristerSecret https://t.co/181DOzF2Qs,1.0
223,"What the heck? Jose, Lee, Maria, Norma and Otis! 4 tropical storms and 1 hurricane all at the same time? https://t.co/TgxVLirOpl",0.0
224,"Where #5G and #Industry40 Meet Amid #COVID19?

#SMEs #4IR #manufacturing
https://t.co/jTV9zTrvBF",0.0
225,"RT @RygbiAmByth: ""Painting of Clinton, in blue dress &amp; red heels, hung in #Jeffrey Epstein’s home""

All Roads Lead Back to #Clinton.
#Epste…",1.0
226,"#TrumpTrain #Trump2020 #TrumpWon2020 💪🇺🇸🇬🇧
#epsteincoverup #ClintonCrimeFamily https://t.co/b1ZresYCWN",1.0
227,"Trump named a politician who has denied climate change science and who has no scientific credentials...to run NASA.
https://t.co/mQ4AuQZlnd",1.0
228,#IDoNotConsent #WeDoNotConsent #OpEvidence #opstopchemtrails #Chemtrails #SkyBastard #Geoengineering #climatechange #SRM #Cloudseeding #EverGreenAir  #BigMoney #NEXRAD #LookUp #SilentWarfare #MAGA #potus #breakingnews https://t.co/KDjLNIQqrq,1.0
229,Study finds over 40% of Republicans think Bill Gates will use a COVID-19 vaccine to implant a tracking microchip - Business Insider https://t.co/Nc4Em7JP5C,0.0
230,not climate change that's geo engineering https://t.co/qsnrSktfx5,1.0
231,Coronavirus #vaccine: When will we have one? https://t.co/rxbACkO8V3 #COVID19,1.0
232,Some snaps of our Multi-stakeholder Forum: Climate Change – Mitigation and Adaptation in India today. Interesting discussions ahead! #tradewithpurpose #climatechange #sustainabletrade https://t.co/SDZXXO1eN1,1.0
233,"#LIVE: Total cases soar to 138,845 in India; death toll 4,021; 57,720 cured/ discharged. Stay with EastMojo for the latest updates, particularly from Northeast India

#COVIDー19 #IndiaFightsCorona
#COVID19 #CoronaUpdatesIndia
https://t.co/9JnT9ZfCia",1.0
234,What on Earth? Why climate change skeptics are backing geoengineering https://t.co/IAl670K8ox via @reveal,1.0
235,RT @wfinalle57: #GhislaineMaxwell #GhislaineMaxwellTrial #EpsteinCoverup #EvilJustice #EvilFBI https://t.co/l7sGDg5bCE,1.0
236,"#NegativeEmissions technologies will not compensate for inadequate #climate change #mitigation efforts, say @EASACnews 
European #science academies

https://t.co/SAWi2dnF90

#CarbonCapture #energy #geoengineering #technology #environment",1.0
237,#EpsteinFiles #epsteincoverup #EpsteinIsland https://t.co/tZyGxAWu2N,1.0
238,"#Chad #newMalaysia  #dewanrakyat #kltu #perak #Perla United Nations Framework Convention on Climate Change(UNFCCC) year 2015       FAIL lah,TALK BIG-NO ACTIONs 2combat climate change!! Y dirty   bastard     195 world leaders UNFCCC FAIL 2ban fireworks 4 new year    celebrations? https://t.co/pXB47cLTzT",0.0
239,Makes you wonder #GhislaneMaxwellTrial #Epstein #epsteincoverup 🤔 https://t.co/rYL3OpSBqU,1.0
240,"@drmistercody I used to progressive, but then Hillary Clinton sent emails, so now I'm pretty sure climate change is bs, how could the climate change on a flat earth?? 🤨",0.0
241,A Man Coughed on a Wegmans Employee. Now He’s Charged With a Felony. https://t.co/2yS1plV5g2,0.0
242,US poll says only 1 in 4 Republican voters disbelieve Bill Gates coronavirus conspiracy - https://t.co/MUT1CQQmZo https://t.co/JaAL7bSRPh,1.0
243,@DawnVierra3 @cnni Are you seriously saying you don’t believe in climate change but you do believe in chemtrails? I need to purchase more facepalms for this thread.,1.0
244,#epsteincoverup #EpsteinFiles #EpsteinDidNotCommitSuicide https://t.co/bH3SHdqroN,1.0
245,"RT @WIREDScience: Paradoxically, some politicians who deny climate change also promote geoengineering to stave off global warming's more di…",1.0
